retty_url,retty_id
https://retty.me/area/PRE13/ARE7/SUB701/100000305453/,100000305453
https://retty.me/area/PRE13/ARE7/SUB701/100000331926/,100000331926
https://retty.me/area/PRE13/ARE7/SUB701/100000394567/,100000394567
https://retty.me/area/PRE13/ARE7/SUB701/100000432953/,100000432953
https://retty.me/area/PRE13/ARE7/SUB701/100000447819/,100000447819
https://retty.me/area/PRE13/ARE7/SUB701/100000448056/,100000448056
https://retty.me/area/PRE13/ARE7/SUB701/100000448081/,100000448081
https://retty.me/area/PRE13/ARE7/SUB701/100000448860/,100000448860
https://retty.me/area/PRE13/ARE7/SUB701/100000449519/,100000449519
https://retty.me/area/PRE13/ARE7/SUB701/100000450435/,100000450435
https://retty.me/area/PRE13/ARE7/SUB701/100000451337/,100000451337
https://retty.me/area/PRE13/ARE7/SUB701/100000451698/,100000451698
https://retty.me/area/PRE13/ARE7/SUB701/100000452031/,100000452031
https://retty.me/area/PRE13/ARE7/SUB701/100000452044/,100000452044
https://retty.me/area/PRE13/ARE7/SUB701/100000452121/,100000452121
https://retty.me/area/PRE13/ARE7/SUB701/100000452326/,100000452326
https://retty.me/area/PRE13/ARE7/SUB701/100000452892/,100000452892
https://retty.me/area/PRE13/ARE7/SUB701/100000453792/,100000453792
https://retty.me/area/PRE13/ARE7/SUB701/100000454280/,100000454280
https://retty.me/area/PRE13/ARE7/SUB701/100000502668/,100000502668
https://retty.me/area/PRE13/ARE7/SUB701/100000541004/,100000541004
https://retty.me/area/PRE13/ARE7/SUB701/100000570307/,100000570307
https://retty.me/area/PRE13/ARE7/SUB701/100000643041/,100000643041
https://retty.me/area/PRE13/ARE7/SUB701/100000666904/,100000666904
https://retty.me/area/PRE13/ARE7/SUB701/100000683194/,100000683194
https://retty.me/area/PRE13/ARE7/SUB701/100000698167/,100000698167
https://retty.me/area/PRE13/ARE7/SUB701/100000698188/,100000698188
https://retty.me/area/PRE13/ARE7/SUB701/100000699047/,100000699047
https://retty.me/area/PRE13/ARE7/SUB701/100000699664/,100000699664
https://retty.me/area/PRE13/ARE7/SUB701/100000702350/,100000702350
https://retty.me/area/PRE13/ARE7/SUB701/100000702504/,100000702504
https://retty.me/area/PRE13/ARE7/SUB701/100000703725/,100000703725
https://retty.me/area/PRE13/ARE7/SUB701/100000704772/,100000704772
https://retty.me/area/PRE13/ARE7/SUB701/100000705080/,100000705080
https://retty.me/area/PRE13/ARE7/SUB701/100000706277/,100000706277
https://retty.me/area/PRE13/ARE7/SUB701/100000708424/,100000708424
https://retty.me/area/PRE13/ARE7/SUB701/100000709708/,100000709708
https://retty.me/area/PRE13/ARE7/SUB701/100000710706/,100000710706
https://retty.me/area/PRE13/ARE7/SUB701/100000710824/,100000710824
https://retty.me/area/PRE13/ARE7/SUB701/100000711577/,100000711577
https://retty.me/area/PRE13/ARE7/SUB701/100000712089/,100000712089
